order_id,customer_id,order_date,status,payment_method,shipping_address,shipping_city,shipping_state,shipping_zip,shipping_country,total_amount
1824,649,2024-02-13,Processing,Credit Card,979 Blackwell Wells,Port Christiebury,DE,74563,USA,2042.91
1825,732,2023-10-02,Completed,Debit,369 Jason Field,Robersonville,MH,50425,USA,2522.71
1826,661,2024-07-26,Processing,Credit Card,39267 Brian Dale Apt. 400,Ashleyville,MH,05565,USA,3764.0
1827,486,2023-06-07,Completed,Debit,8372 Brent Trail Apt. 822,Thomasport,NV,88826,USA,2487.82
1828,723,2024-02-21,Completed,Credit Card,80204 Ford Curve,West Caroline,WI,20889,USA,2975.8399999999997
1829,916,2024-11-29,Completed,Debit,0659 Darren Estate,Stevenbury,AK,20302,USA,5569.68
1830,903,2024-10-31,Processing,Credit Card,5728 Paul Grove,Buckleyland,NV,23919,USA,1083.02
1831,65,2024-10-04,Completed,PayPal,77240 Carlson Manors,New Timothyfort,PR,01242,USA,10475.19
1832,599,2024-01-11,Completed,Credit Card,30726 Ellis Park,East Dakotahaven,AZ,53625,USA,1529.9
1833,165,2024-08-20,Completed,Credit Card,5032 Weaver Lane Suite 041,North Matthew,PW,22137,USA,14331.56
1834,314,2024-05-26,Completed,PayPal,18846 Bray Ranch Apt. 255,North Sandrafurt,OR,08421,USA,6429.82
1835,781,2024-11-09,Completed,Credit Card,5315 Davis Plaza Apt. 946,Annaborough,MH,01626,USA,6565.76
1836,97,2024-04-18,Completed,PayPal,8111 Hughes Mission,Port Daniel,FL,88792,USA,2390.05
1837,476,2024-11-23,Completed,PayPal,0458 Gregory Highway Suite 087,Josephchester,UT,75030,USA,5357.72
1838,170,2024-12-07,Completed,Credit Card,50925 Robinson Walk,South Mary,AK,52056,USA,2069.66
1839,814,2024-09-22,Completed,PayPal,1226 Steven Rest Apt. 559,Port Julia,PA,84434,USA,2069.34
1840,176,2024-03-20,Completed,Credit Card,58644 Garcia Lock,Lake Cathyland,ME,59833,USA,1931.84
1841,82,2024-12-17,Completed,Credit Card,4920 Monica Centers,Hansonland,KY,94423,USA,3330.7100000000005
1842,254,2024-07-21,Completed,PayPal,399 Mackenzie Passage,Thomasmouth,ND,45150,USA,291.65999999999997
1843,667,2024-12-29,Completed,Credit Card,0713 Perez Greens Suite 535,Taylorfurt,FM,42696,USA,8952.09
1844,800,2024-01-06,Completed,Credit Card,3958 Mckinney Drive Suite 446,Lake Jenniferland,RI,39918,USA,4983.0199999999995
1845,932,2024-12-04,Processing,Credit Card,481 Jessica Loaf Suite 176,Lindahaven,PR,56851,USA,3306.65
1846,50,2024-11-01,Completed,Debit,934 Brewer Camp,Leroyview,GU,46335,USA,12944.37
1847,970,2024-10-08,Completed,Credit Card,2129 Gallagher Alley Apt. 611,Thompsonshire,NJ,70263,USA,1434.86
1848,330,2024-09-23,Completed,Credit Card,278 Allen Expressway Suite 131,Jeanettefort,CO,85234,USA,1368.94
1849,932,2024-04-19,Completed,Debit,481 Jessica Loaf Suite 176,Lindahaven,PR,56851,USA,2360.7400000000002
1850,486,2024-11-20,Processing,Credit Card,8372 Brent Trail Apt. 822,Thomasport,NV,88826,USA,4148.51
1851,810,2024-12-12,Processing,PayPal,54812 Debbie Pike,North Heatherstad,TX,17246,USA,1223.6599999999999
1852,117,2024-09-30,Completed,PayPal,3965 Danielle Camp,Jacksonside,VI,84700,USA,2127.78
1853,466,2024-08-14,Completed,Credit Card,18393 Reyes Parkway,Port Michaelburgh,CO,07673,USA,1507.61
1854,345,2024-07-06,Completed,Debit,7850 Moreno Ferry,Rachelfurt,WA,13827,USA,4191.31
1855,54,2024-12-12,Completed,Credit Card,39790 Ayala Harbors,Chrisbury,DE,76711,USA,1181.97
1856,950,2024-10-13,Completed,Debit,54872 Kevin Courts Apt. 365,Cardenasfort,RI,84359,USA,6935.639999999999
1857,495,2024-02-13,Cancelled,Credit Card,05667 Hunter Green,Currymouth,OH,23513,USA,6764.66
1858,802,2024-08-06,Completed,Credit Card,31530 Monique Mews Apt. 129,South Jonathanhaven,ID,96425,USA,825.18
1859,874,2024-08-03,Completed,PayPal,54324 Charles Trail Apt. 668,Sheriton,FL,40548,USA,2325.98
1860,470,2023-06-15,Completed,PayPal,927 Lambert Loop Apt. 153,Ramseychester,OR,55754,USA,12338.470000000001
1861,847,2024-07-29,Completed,Credit Card,137 Lindsay Point,Goodmanburgh,HI,10489,USA,1311.94
1862,559,2024-10-26,Completed,Debit,7166 Tyler Avenue,North Alexandra,OK,79799,USA,1911.5
1863,888,2024-11-29,Completed,Debit,798 Christopher Village Suite 877,Lake Katherineville,MP,94796,USA,9353.74
1864,487,2024-05-12,Processing,Credit Card,84982 Janice Summit Suite 804,West Andrea,MO,69620,USA,1006.88
1865,339,2023-10-03,Completed,Credit Card,30034 Victoria Causeway,Lake Laura,WI,64134,USA,7723.650000000001
1866,797,2024-08-10,Completed,PayPal,110 Nicole Park Apt. 667,Lake Ray,PR,54324,USA,6827.030000000001
1867,434,2023-10-15,Completed,Credit Card,70214 Hector Ridge Suite 504,Moodyview,MD,06715,USA,2145.48
1868,201,2024-01-07,Completed,PayPal,041 Bryan Club Suite 926,Lake Larry,GA,88826,USA,13573.099999999999
1869,919,2023-07-18,Completed,PayPal,222 Laura Rue,New Melissa,NY,42302,USA,5090.79
1870,102,2024-02-25,Processing,Credit Card,29538 Joyce Causeway Apt. 351,Schmidtville,GA,35416,USA,3051.31
1871,533,2024-11-20,Cancelled,PayPal,416 Wilson Keys,Port Daniel,KS,52939,USA,2989.99
1872,104,2023-06-26,Completed,PayPal,1814 Watson Alley Suite 814,West Christopherfort,VT,90105,USA,4135.34
1873,794,2023-11-09,Completed,PayPal,4000 Mcmahon Meadow Suite 899,Port Lisa,VA,31714,USA,6060.38
1874,282,2024-10-07,Completed,Debit,46300 Elizabeth Green Suite 987,Port Karenhaven,MP,80999,USA,206.81
1875,316,2023-10-20,Completed,PayPal,779 Manning Wells Apt. 932,Priceburgh,WI,69821,USA,143.55
1876,937,2024-12-15,Completed,Credit Card,814 Matthew Plain Apt. 774,New Nicholasland,NY,98538,USA,6123.7300000000005
1877,182,2024-08-04,Completed,Credit Card,5263 Harris Harbors Apt. 932,Murrayton,NC,60169,USA,3313.35
1878,883,2024-02-08,Completed,Credit Card,754 Webb Ville Suite 303,Dorothyville,MH,34549,USA,3379.52
1879,855,2024-12-02,Returned,Credit Card,3988 James Trail Suite 926,Port Kristina,MN,98053,USA,6114.64
1880,284,2024-07-07,Returned,Credit Card,022 James Corner,North Stephenfort,MS,04286,USA,1371.96
1881,256,2023-09-25,Completed,Credit Card,45203 Shelby Route Apt. 273,Richardshire,MP,67530,USA,374.23
1882,287,2024-09-18,Processing,PayPal,731 Lewis Radial Suite 594,West Stephanieland,MD,10565,USA,5211.91
1883,456,2023-08-12,Processing,Credit Card,2996 Thompson Road Apt. 504,Martinmouth,VT,80771,USA,7250.17
1884,82,2023-11-29,Processing,Credit Card,4920 Monica Centers,Hansonland,KY,94423,USA,16.73
1885,866,2024-12-28,Returned,Credit Card,887 White Road Suite 656,Michelleview,RI,13448,USA,3528.57
1886,246,2024-12-28,Completed,Credit Card,0581 Donna Wells Apt. 940,Holtburgh,MS,09509,USA,10289.6
1887,520,2024-12-03,Returned,Credit Card,805 White Meadows,Franklinfurt,PR,05428,USA,2908.15
1888,868,2024-03-31,Completed,PayPal,2457 Diane Locks,Melanieport,OK,45482,USA,4877.860000000001
1889,582,2024-09-23,Completed,Debit,66124 Dana Causeway Suite 277,North Richard,KS,54774,USA,3042.4
1890,527,2024-10-31,Completed,Credit Card,85715 Grace Stravenue Apt. 085,South Matthew,TX,45135,USA,3150.04
1891,292,2024-06-11,Completed,Debit,8571 Coleman Ridges,Erichaven,RI,23242,USA,7955.52
1892,635,2024-09-17,Completed,Credit Card,403 Joanne Trace Suite 034,Jacquelinechester,MT,05985,USA,4989.48
1893,812,2024-12-13,Completed,PayPal,374 Ellison Manors Apt. 240,West Patricia,IA,97294,USA,5346.57
1894,101,2024-02-11,Completed,Credit Card,5105 Connie Square,Austinfurt,ME,06845,USA,4700.75
1895,949,2024-12-22,Processing,Credit Card,753 Torres Locks,Wilsonville,PA,69340,USA,10565.529999999999
1896,309,2023-12-30,Completed,Credit Card,422 Adams Junctions Suite 799,Wilsonport,AR,72594,USA,3245.36
1897,213,2024-08-27,Completed,Credit Card,6061 Smith Plaza,Davisside,AK,32775,USA,6985.7
1898,566,2024-07-03,Cancelled,Credit Card,291 Connie Isle,Pierceberg,UT,80324,USA,11102.15
1899,827,2024-11-02,Completed,Debit,59746 Lewis Ferry,West Brendan,VT,30558,USA,20053.04
1900,16,2024-11-06,Processing,Credit Card,6518 Arnold Hollow Apt. 059,West Christopherburgh,LA,51406,USA,8687.5
1901,884,2024-05-16,Completed,Debit,844 Larry Plaza Apt. 769,Danielleshire,KY,48141,USA,2200.23
1902,855,2024-01-31,Completed,Credit Card,3988 James Trail Suite 926,Port Kristina,MN,98053,USA,736.6
1903,513,2024-11-11,Completed,Credit Card,2111 Melody Cape,Kirbymouth,ME,41761,USA,7582.72
1904,797,2024-11-28,Processing,PayPal,110 Nicole Park Apt. 667,Lake Ray,PR,54324,USA,8598.37
1905,755,2024-05-13,Completed,PayPal,43630 Tina Branch,West Sharon,TN,22867,USA,7550.13
1906,194,2024-09-09,Completed,PayPal,9569 Wilson Bypass Apt. 648,South Williamfurt,FL,92992,USA,2698.89
1907,187,2024-08-18,Cancelled,PayPal,35540 Stanton Roads Apt. 715,Collinsstad,CT,33718,USA,810.1300000000001
1908,649,2024-11-15,Completed,Credit Card,979 Blackwell Wells,Port Christiebury,DE,74563,USA,5589.58
1909,953,2024-12-12,Processing,Credit Card,74150 Nelson Road,South Debrashire,OH,13359,USA,9091.32
1910,662,2024-12-03,Completed,Credit Card,427 Rogers Road Suite 026,Smithmouth,AK,86295,USA,2251.77
1911,924,2024-07-19,Completed,Credit Card,738 Shannon Forge Suite 147,Port Penny,MA,57344,USA,7581.31
1912,124,2024-11-25,Completed,Credit Card,823 Johnston Trace Apt. 772,Port Jay,CT,28555,USA,5878.6
1913,315,2024-05-21,Completed,Credit Card,1435 Cervantes Fork,East Anna,WY,03009,USA,6518.36
1914,810,2024-06-26,Completed,PayPal,54812 Debbie Pike,North Heatherstad,TX,17246,USA,1975.5
1915,821,2024-10-11,Processing,Debit,35943 Fleming Gardens Suite 614,Lake Michael,AR,29605,USA,10638.779999999999
1916,329,2024-12-25,Completed,Credit Card,43395 Jesse Vista Suite 281,South Johntown,CT,64450,USA,3511.14
1917,232,2024-07-30,Completed,Credit Card,64675 Mendoza Courts,East Megan,MO,00752,USA,507.68
1918,713,2023-11-20,Completed,Debit,8509 Rogers Throughway,Amyborough,NY,08037,USA,956.97
1919,237,2023-06-06,Completed,PayPal,460 Teresa Divide Apt. 471,Sanchezton,ME,33584,USA,6853.59
1920,216,2024-09-19,Completed,Credit Card,9790 Campbell Freeway,Garciaview,RI,56789,USA,835.88
1921,475,2023-10-19,Completed,Credit Card,85157 John Plain Apt. 803,Port Stacyborough,NH,08656,USA,11617.869999999999
1922,568,2023-08-25,Completed,Debit,8729 Olsen Mills,Melissamouth,CA,79943,USA,10603.46
1923,351,2024-09-29,Completed,Debit,326 Hopkins Square,Sullivanhaven,GA,99892,USA,1422.66
1924,265,2023-12-28,Processing,Credit Card,6217 Jeffrey Spur,East Elizabeth,GU,72398,USA,547.17
1925,256,2023-06-29,Completed,Debit,45203 Shelby Route Apt. 273,Richardshire,MP,67530,USA,4919.55
1926,592,2024-08-20,Cancelled,Credit Card,60316 Cristian Walks,South Paigeborough,PA,54400,USA,2987.67
1927,649,2024-04-11,Completed,Debit,979 Blackwell Wells,Port Christiebury,DE,74563,USA,1744.22
1928,665,2023-09-11,Returned,PayPal,61212 Steve Walk Suite 216,Port Thomasshire,WI,50896,USA,1046.15
1929,731,2023-12-13,Returned,Credit Card,754 Brenda Shore,Hernandezside,PW,67586,USA,11313.779999999999
1930,868,2024-06-14,Completed,Credit Card,32396 Brown Lock,Patriciaview,CT,92529,USA,1215.36
1931,737,2024-07-08,Completed,PayPal,387 Hernandez Shoals Suite 947,West Tina,PW,92336,USA,12675.51
1932,744,2024-02-03,Returned,Credit Card,071 Michelle Ways,Cookburgh,UT,27017,USA,9871.94
1933,933,2024-06-23,Completed,PayPal,437 Hood Ville Suite 500,Rachelburgh,CA,63251,USA,3791.04
1934,936,2024-12-13,Completed,Credit Card,6237 Thornton Throughway Apt. 041,Juarezfurt,GU,99187,USA,2946.31
1935,948,2024-11-11,Returned,PayPal,72260 Martinez Crossroad Apt. 543,North Jamie,UT,99490,USA,2412.56
1936,976,2024-10-09,Completed,Credit Card,994 Bradley Stream Suite 003,Alvarezmouth,AR,40271,USA,2438.9399999999996
1937,237,2024-08-06,Completed,Credit Card,460 Teresa Divide Apt. 471,Sanchezton,ME,33584,USA,2567.91
1938,261,2024-10-24,Completed,Debit,767 Nichols Forest Apt. 456,Christinechester,AR,54490,USA,7906.46
1939,110,2024-10-24,Completed,Credit Card,259 White Grove Apt. 368,North Christopherview,GA,62237,USA,972.1
1940,97,2023-11-21,Completed,Credit Card,25396 John Points,Obrienburgh,DC,83439,USA,5071.08
1941,178,2024-06-28,Completed,Debit,775 Arthur Ways,Kellyburgh,HI,26923,USA,887.85
1942,46,2023-12-29,Completed,PayPal,77321 Petersen Circle Apt. 061,North Eric,CT,69293,USA,4834.330000000001
1943,977,2023-12-02,Completed,Credit Card,772 Bryant Pines,East Christian,NJ,03580,USA,3580.8199999999997
1944,928,2024-11-25,Completed,PayPal,4523 Michael Prairie,Briannafort,MI,55926,USA,4068.2000000000003
1945,855,2024-05-11,Completed,Credit Card,3988 James Trail Suite 926,Port Kristina,MN,98053,USA,4966.21
1946,821,2024-10-16,Completed,PayPal,55091 Martin Corner,North Ginabury,NC,45573,USA,2722.98
1947,94,2024-08-23,Completed,Credit Card,66814 Robin Wells Apt. 193,Lake Katherinechester,PR,48041,USA,129.03
1948,146,2024-08-02,Completed,Credit Card,232 Nguyen Coves,West Joelton,WI,19549,USA,2330.31
1949,62,2024-12-08,Completed,PayPal,7925 Steven Springs,Robertstown,CT,28824,USA,11314.91
1950,189,2023-10-13,Completed,Credit Card,36355 Ellis Ports Apt. 244,South Thomasshire,NE,45628,USA,737.06
1951,703,2024-12-29,Completed,Credit Card,458 Weaver Shores Apt. 147,Port Erinberg,LA,29238,USA,2000.72
1952,253,2024-11-18,Completed,PayPal,6171 Campbell Centers Suite 649,North Victor,KS,39338,USA,9522.59
1953,794,2023-11-17,Completed,PayPal,4000 Mcmahon Meadow Suite 899,Port Lisa,VA,31714,USA,6280.85
1954,664,2024-12-23,Returned,Credit Card,4481 Ford Mills Suite 922,Lake Scottmouth,MN,25011,USA,4769.55
1955,27,2024-10-15,Cancelled,Debit,93986 Sheppard Wall,Cruztown,NY,56093,USA,4540.09
1956,544,2024-12-18,Returned,Credit Card,4245 Woods Crossroad Suite 905,North Caroline,PR,86347,USA,8414.58
1957,38,2023-03-27,Completed,Credit Card,207 Williamson Row,East Kayla,NH,55618,USA,7726.4
1958,270,2024-04-01,Completed,Credit Card,046 Rogers Island,Lake Kimberly,IA,77269,USA,2365.1
1959,762,2024-10-31,Completed,PayPal,5203 Elizabeth Expressway Apt. 717,North Kristentown,WV,05171,USA,10989.859999999999
1960,821,2024-12-21,Completed,Credit Card,55091 Martin Corner,North Ginabury,NC,45573,USA,5873.9
1961,965,2024-09-25,Completed,Credit Card,378 Brown Cliffs,Nathanshire,NM,20959,USA,8833.67
1962,586,2024-08-15,Cancelled,Credit Card,951 Rachel Vista,Lewisview,NJ,44409,USA,7460.63
1963,746,2023-04-07,Completed,Debit,049 Mary Rue Suite 820,North Tara,NC,76673,USA,3372.97
1964,211,2024-10-23,Completed,Credit Card,45017 Richardson Drive Apt. 378,Andersonland,WA,29960,USA,1461.74
1965,222,2023-12-27,Completed,Debit,9131 Mack Parkway Suite 133,Marcusmouth,AS,07242,USA,12402.55
1966,253,2024-06-21,Completed,PayPal,6171 Campbell Centers Suite 649,North Victor,KS,39338,USA,1062.65
1967,988,2024-07-30,Completed,Credit Card,344 Owens Square,South Amanda,WY,80327,USA,5017.12
1968,201,2023-07-02,Completed,PayPal,041 Bryan Club Suite 926,Lake Larry,GA,88826,USA,5011.63
1969,527,2024-08-09,Completed,PayPal,85715 Grace Stravenue Apt. 085,South Matthew,TX,45135,USA,3424.4
1970,590,2024-06-05,Returned,PayPal,3951 Garcia Island,Catherineberg,PR,34993,USA,739.06
1971,934,2024-07-31,Completed,PayPal,5532 Norton Lock,Rossfurt,IL,04862,USA,2123.57
1972,812,2024-11-28,Completed,Debit,20902 Hensley Mission Suite 155,Adamfort,MT,79948,USA,4512.41
1973,688,2024-07-30,Completed,Credit Card,91462 Cynthia Passage,South Randallbury,DC,07973,USA,4507.45
1974,330,2024-10-22,Completed,Credit Card,278 Allen Expressway Suite 131,Jeanettefort,CO,85234,USA,157.24
1975,823,2024-11-24,Completed,Credit Card,148 Scott Spring,Jeremiahbury,MH,05537,USA,3229.4
1976,301,2024-03-14,Completed,PayPal,24712 Deborah Spur Suite 141,West Christine,TN,72706,USA,19988.18
1977,50,2024-12-21,Cancelled,Debit,934 Brewer Camp,Leroyview,GU,46335,USA,10061.99
1978,914,2024-03-16,Processing,Credit Card,430 Debra Glens,Smithton,SC,72142,USA,3645.42
1979,554,2024-07-23,Completed,Credit Card,518 Susan Pines,Williamsbury,WI,70646,USA,8883.33
1980,150,2023-12-19,Processing,Credit Card,9430 Rebecca Throughway,Greenfort,MT,62633,USA,10759.67
1981,308,2024-11-15,Completed,PayPal,105 Mcguire Plaza Apt. 838,Adamschester,WA,42806,USA,3519.57
1982,719,2024-12-19,Completed,PayPal,782 Garcia Inlet,Lake Ashleyburgh,OH,40441,USA,8924.85
1983,601,2024-05-11,Completed,Credit Card,79326 David Glens,North Javierborough,MS,10146,USA,4346.81
1984,465,2023-10-08,Processing,Credit Card,7200 Singh Key,Williamfurt,MD,33629,USA,1752.62
1985,62,2024-10-23,Processing,Credit Card,7925 Steven Springs,Robertstown,CT,28824,USA,1799.91
1986,981,2024-12-21,Processing,Debit,42568 John Drives,Lopezchester,MA,40708,USA,2851.9
1987,824,2024-08-18,Completed,Credit Card,635 Young Bypass,Allisonview,NH,47533,USA,4342.32
1988,891,2024-12-22,Completed,PayPal,487 Mills Ferry Apt. 268,North Jeremyshire,OH,65885,USA,5605.6
1989,90,2024-12-16,Completed,PayPal,3392 Monroe Park Apt. 832,West Katieland,OK,17136,USA,10056.220000000001
1990,836,2024-09-06,Returned,PayPal,51986 Ross Squares Suite 507,Williamberg,DE,34869,USA,4921.16
1991,626,2024-10-03,Completed,Credit Card,0681 Dyer Green Suite 414,Powersfort,DE,65806,USA,9608.31
1992,806,2024-12-20,Completed,Credit Card,60343 Robert Ports,Rileymouth,TN,26779,USA,1702.12
1993,352,2024-11-04,Completed,Credit Card,006 Cannon Ford Suite 396,East Nathan,SC,84384,USA,2477.76
1994,647,2024-12-10,Completed,PayPal,3118 Shah Flat,Turnerland,GA,31693,USA,8728.68
1995,993,2024-03-27,Completed,Credit Card,2772 Miller Alley,Morrisonbury,WV,27968,USA,4793.52
1996,253,2024-06-25,Completed,Credit Card,6171 Campbell Centers Suite 649,North Victor,KS,39338,USA,4626.57
1997,508,2023-07-24,Completed,PayPal,6491 Sanchez Forge Suite 917,New Thomasberg,NC,39860,USA,1521.62
1998,107,2024-03-17,Cancelled,Credit Card,55201 Thomas Lodge,New Jeremyburgh,ND,08886,USA,5557.7699999999995
1999,231,2024-12-26,Completed,Credit Card,322 David Rapids Suite 965,Ramosview,OK,61120,USA,9523.13
2000,857,2023-11-12,Completed,Debit,94444 Amber Dale,Lake Courtney,OR,87388,USA,4849.639999999999
2001,433,2024-11-07,Returned,Credit Card,0706 Walter Square Apt. 196,Jenniferberg,CT,82774,USA,10118.0
2002,643,2024-11-04,Completed,Credit Card,4024 Ruth Manors Suite 274,Port Mary,MN,26249,USA,127.65
2003,231,2024-04-06,Completed,Credit Card,322 David Rapids Suite 965,Ramosview,OK,61120,USA,1602.32
2004,575,2024-10-06,Completed,Credit Card,31297 Campbell Ridge,Sarahchester,RI,44586,USA,6009.7
2005,699,2024-11-05,Completed,Credit Card,7489 Love Village,Burnsberg,NJ,11776,USA,1848.57
2006,672,2023-10-30,Cancelled,Credit Card,87406 Davidson Branch Apt. 224,Sloanfurt,AL,90905,USA,3506.0299999999997
2007,731,2024-10-16,Completed,Credit Card,754 Brenda Shore,Hernandezside,PW,67586,USA,5136.08
2008,806,2024-11-16,Completed,PayPal,60343 Robert Ports,Rileymouth,TN,26779,USA,2963.85
2009,486,2023-08-08,Completed,PayPal,8372 Brent Trail Apt. 822,Thomasport,NV,88826,USA,4572.72
2010,746,2023-08-11,Completed,Credit Card,553 Clayton Walks Suite 490,Johnborough,OK,67850,USA,13543.26
2011,806,2024-12-14,Completed,PayPal,60343 Robert Ports,Rileymouth,TN,26779,USA,3107.6800000000003
2012,527,2024-08-20,Completed,Debit,85715 Grace Stravenue Apt. 085,South Matthew,TX,45135,USA,1835.24
2013,968,2024-12-13,Completed,Credit Card,7633 Padilla Knoll,North Brandonburgh,NM,91309,USA,1431.2
2014,104,2024-10-03,Completed,Debit,028 Anna Walks Apt. 257,Paulfurt,SC,59808,USA,3426.31
2015,324,2023-09-15,Cancelled,Credit Card,18399 Alexandra Run,New Darlene,MD,02948,USA,1047.01
2016,217,2023-11-27,Completed,PayPal,943 Kristy Forge,Ericafurt,GA,35627,USA,7123.950000000001
2017,868,2023-12-09,Returned,Credit Card,32396 Brown Lock,Patriciaview,CT,92529,USA,2200.2799999999997
2018,266,2024-12-16,Completed,Credit Card,634 Lopez Forest Apt. 807,Kimberlyborough,MD,60253,USA,5726.73
2019,511,2023-08-28,Completed,Credit Card,8518 Roberson Throughway,West Zachary,GU,43868,USA,8369.16
2020,213,2024-08-06,Completed,Credit Card,6061 Smith Plaza,Davisside,AK,32775,USA,12053.66
2021,771,2024-12-28,Returned,Credit Card,608 Sara Rue Suite 554,Darinmouth,DE,54731,USA,9579.01
2022,76,2024-01-28,Completed,Debit,0945 Chelsea Unions Suite 953,Lake Rebeccaville,DC,55776,USA,7744.3
2023,269,2024-09-13,Processing,Credit Card,39360 Thomas Run,Patriciashire,VA,09723,USA,2528.96
2024,194,2024-10-08,Completed,Debit,73268 Everett Isle Apt. 460,North Carlosbury,NY,84058,USA,6765.509999999999
2025,801,2024-03-14,Completed,PayPal,72779 Gibson Knoll Suite 942,New Emilyfort,MH,36148,USA,928.32
2026,686,2023-08-28,Completed,Credit Card,1317 Mcintyre Station,Spearston,OR,28084,USA,2423.48
2027,532,2024-12-03,Processing,Credit Card,0114 Sarah Light,North Dalton,CA,38332,USA,329.82
2028,958,2024-10-09,Completed,Credit Card,989 Kelley Harbors,New Danielle,LA,09473,USA,4180.56
2029,188,2024-09-05,Completed,Credit Card,109 Watts Pike,Port Michaelfurt,RI,91985,USA,6788.87
2030,842,2024-10-15,Completed,Credit Card,4818 Irwin Lakes,Jamesview,ND,97359,USA,930.64
2031,136,2024-07-09,Completed,Credit Card,28438 Alexander Pines Suite 007,Jenniferfurt,ME,01395,USA,511.29
